subject_id,gallery,media_path
G00571,False,./BTS1/full/G00571/field/500m/wb/G00571_set1_struct_1623336288070_f05300c7.mp4
G00571,False,./BTS1/full/G00571/field/400m/wb/G00571_set1_rand_1623336288161_aced996b.mp4
G00571,False,./BTS1/full/G00571/field/500m/wb/G00571_set1_stand_1623336288070_45a7a70e.mp4
G00571,False,./BTS1/full/G00571/field/close_range/wb/G00571_set1_struct_HDZP252DI_004084F3B9C7_78810b05.mp4
G00571,False,./BTS1/full/G00571/field/500m/wb/G00571_set1_rand_1623336288070_b4ca33df.mp4
G00571,False,./BTS1/full/G00571/field/500m/wb/G00571_set1_struct_1623336288070_f05300c7.mp4
G00571,False,./BTS1/full/G00571/field/400m/face/G00571_set1_stand_1623336288081_23834e5b.mp4
G00571,False,./BTS1/full/G00571/field/close_range/wb/G00571_set1_rand_HDZP252DI_004084F3B9C7_c6920884.mp4
G01003,False,./BTS1.1/full/G01003/field/close_range/face/G01003_set1_stand_HDZP252DI_004084F09551_ccbc7508.mp4
G01003,False,./BTS1.1/full/G01003/field/100m/wb/G01003_set1_struct_DWC-MPTZ336XW_0007D81E134C_783c5ffb.mp4
G01003,False,./BTS1.1/full/G01003/field/400m/wb/G01003_set1_struct_XNZ-6320_E43022247309_88b3ceae.mp4
G01003,False,./BTS1.1/full/G01003/field/100m/wb/G01003_set1_rand_DWC-MPTZ336XW_0007D81E134C_6aaed1b8.mp4
G01003,False,./BTS1.1/full/G01003/field/100m/wb/G01003_set1_struct_Q6215-LE_ACCC8EEAB530_4c334e37.mp4
G01003,False,./BTS1.1/full/G01003/field/100m/wb/G01003_set1_struct_Q6215-LE_ACCC8EEAB530_4c334e37.mp4
G01003,False,./BTS1.1/full/G01003/field/400m/wb/G01003_set1_struct_XNZ-6320_E43022247309_88b3ceae.mp4
G01003,False,./BTS1.1/full/G01003/field/400m/wb/G01003_set1_struct_XNZ-6320_E43022247309_88b3ceae.mp4
G01003,False,./BTS1.1/full/G01003/field/100m/wb/G01003_set1_struct_Q6215-LE_ACCC8EEAB530_4c334e37.mp4
G01003,False,./BTS1.1/full/G01003/field/100m/wb/G01003_set1_struct_DWC-MPTZ336XW_0007D81E134C_783c5ffb.mp4
G01003,False,./BTS1.1/full/G01003/field/400m/wb/G01003_set1_struct_XNZ-6320_E43022247309_88b3ceae.mp4
G01003,False,./BTS1.1/full/G01003/field/400m/wb/G01003_set1_struct_XNZ-6320_E43022247309_88b3ceae.mp4
G01003,False,./BTS1.1/full/G01003/field/100m/wb/G01003_set1_struct_DWC-MPTZ336XW_0007D81E134C_783c5ffb.mp4
G01003,False,./BTS1.1/full/G01003/field/100m/wb/G01003_set1_rand_DWC-MPTZ336XW_0007D81E134C_6aaed1b8.mp4
G01003,False,./BTS1.1/full/G01003/field/400m/wb/G01003_set1_struct_XNZ-6320_E43022247309_88b3ceae.mp4
G01003,False,./BTS1.1/full/G01003/field/100m/wb/G01003_set1_struct_DWC-MPTZ336XW_0007D81E134C_783c5ffb.mp4
G01003,False,./BTS1.1/full/G01003/field/close_range/face/G01003_set1_stand_HDZP252DI_004084F09551_ccbc7508.mp4
G01003,False,./BTS1.1/full/G01003/field/400m/wb/G01003_set1_struct_XNZ-6320_E43022247309_88b3ceae.mp4
G01003,False,./BTS1.1/full/G01003/field/100m/wb/G01003_set1_rand_DWC-MPTZ336XW_0007D81E134C_6aaed1b8.mp4
G01003,False,./BTS1.1/full/G01003/field/close_range/face/G01003_set1_stand_HDZP252DI_004084F09551_ccbc7508.mp4
G01003,False,./BTS1.1/full/G01003/field/100m/wb/G01003_set1_struct_Q6215-LE_ACCC8EEAB530_4c334e37.mp4
G01004,False,./BTS1.1/full/G01004/field/100m/wb/G01004_set1_stand_DWC-MPTZ336XW_0007D81E134C_2fad1d4a.mp4
G01004,False,./BTS1.1/full/G01004/field/400m/wb/G01004_set1_rand_1635961831121_355f59cd.mp4
G01004,False,./BTS1.1/full/G01004/field/500m/wb/G01004_set1_rand_XNZ-6320_E430222472FB_a6129279.mp4
G01004,False,./BTS1.1/full/G01004/field/close_range/wb/G01004_set1_struct_HDZP252DI_004084F3B9C7_fc4d3f82.mp4
G01004,False,./BTS1.1/full/G01004/field/100m/wb/G01004_set1_struct_Q6215-LE_ACCC8EEAB530_c6929b6e.mp4
G01004,False,./BTS1.1/full/G01004/field/close_range/wb/G01004_set1_stand_DWC-MPTZ336XW_0007D81E1349_3026330e.mp4
G01004,False,./BTS1.1/full/G01004/field/400m/wb/G01004_set1_struct_XNZ-6320_E43022247309_66b49d52.mp4
G01004,False,./BTS1.1/full/G01004/field/500m/wb/G01004_set1_rand_XNZ-6320_E430222472FB_a6129279.mp4
G01004,False,./BTS1.1/full/G01004/field/close_range/wb/G01004_set1_stand_DWC-MPTZ336XW_0007D81E1349_3026330e.mp4
G01004,False,./BTS1.1/full/G01004/field/400m/wb/G01004_set1_stand_XNZ-6320_E43022247309_10c3e07f.mp4
G01004,False,./BTS1.1/full/G01004/field/100m/wb/G01004_set1_stand_DWC-MPTZ336XW_0007D81E134C_2fad1d4a.mp4
G01004,False,./BTS1.1/full/G01004/field/close_range/face/G01004_set1_stand_HDZP252DI_004084F09551_2ca2992e.mp4
G01004,False,./BTS1.1/full/G01004/field/500m/wb/G01004_set1_stand_XNZ-6320_E430222472FB_422cfd9a.mp4
G01004,False,./BTS1.1/full/G01004/field/400m/wb/G01004_set1_struct_1635961696457_3de4d119.mp4
G01004,False,./BTS1.1/full/G01004/field/close_range/wb/G01004_set1_struct_HDZP252DI_004084F3B9C7_fc4d3f82.mp4
G01004,False,./BTS1.1/full/G01004/field/close_range/face/G01004_set1_stand_HDZP252DI_004084F09551_2ca2992e.mp4
G01004,False,./BTS1.1/full/G01004/field/300m/wb/G01004_set1_rand_P5655-E_B8A44F0ABBF6_0f65f37d.mp4
G01004,False,./BTS1.1/full/G01004/field/400m/wb/G01004_set1_stand_XNZ-6320_E43022247309_10c3e07f.mp4
G01004,False,./BTS1.1/full/G01004/field/400m/wb/G01004_set1_struct_XNZ-6320_E43022247309_66b49d52.mp4
G01004,False,./BTS1.1/full/G01004/field/close_range/wb/G01004_set1_stand_DWC-MPTZ336XW_0007D81E1349_3026330e.mp4
G01004,False,./BTS1.1/full/G01004/field/close_range/face/G01004_set1_stand_HDZP252DI_004084F09551_2ca2992e.mp4
G01019,False,./BTS1.1/full/G01019/field/500m/face/G01019_set1_stand_1636035981261_9239ae75.mp4
G01019,False,./BTS1.1/full/G01019/field/close_range/face/G01019_set1_stand_HDZP252DI_004084F09551_01e160ad.mp4
G01019,False,./BTS1.1/full/G01019/field/uav/wb/G01019_set1_stand_AnafiUSA_9f600ae7.MP4
G01019,False,./BTS1.1/full/G01019/field/500m/face/G01019_set1_stand_1636035981261_9239ae75.mp4
G01019,False,./BTS1.1/full/G01019/field/400m/wb/G01019_set1_stand_XNZ-6320_E43022247309_7e808fc4.mp4
G01019,False,./BTS1.1/full/G01019/field/400m/face/G01019_set1_stand_1636035981233_1049ef2b.mp4
G01019,False,./BTS1.1/full/G01019/field/close_range/wb/G01019_set1_stand_DWC-MPTZ336XW_0007D81E1349_22df9ffa.mp4
G01019,False,./BTS1.1/full/G01019/field/uav/wb/G01019_set1_struct_AnafiUSA_716d41d1.MP4
G01019,False,./BTS1.1/full/G01019/field/300m/face/G01019_set1_stand_1636035981227_03010e03.mp4
G01019,False,./BTS1.1/full/G01019/field/uav/wb/G01019_set1_stand_AnafiUSA_9f600ae7.MP4
G01019,False,./BTS1.1/full/G01019/field/100m/wb/G01019_set1_stand_Q6215-LE_ACCC8EEAB530_1b0e7640.mp4
G01019,False,./BTS1.1/full/G01019/field/300m/wb/G01019_set1_struct_P5655-E_B8A44F0ABBF6_9cad5ba1.mp4
G01019,False,./BTS1.1/full/G01019/field/400m/wb/G01019_set1_stand_1636035981248_8ce9117b.mp4
G01019,False,./BTS1.1/full/G01019/field/500m/wb/G01019_set1_struct_XNZ-6320_E430222472FB_47a824a9.mp4
G01019,False,./BTS1.1/full/G01019/field/500m/wb/G01019_set1_stand_XNZ-6320_E430222472FB_98107c56.mp4
G01019,False,./BTS1.1/full/G01019/field/uav/wb/G01019_set1_stand_AnafiUSA_9f600ae7.MP4
G01019,False,./BTS1.1/full/G01019/field/300m/face/G01019_set1_stand_1636035981227_03010e03.mp4
G01019,False,./BTS1.1/full/G01019/field/400m/wb/G01019_set1_rand_1636036192645_08d81d48.mp4
G01019,False,./BTS1.1/full/G01019/field/500m/wb/G01019_set1_rand_XNZ-6320_E430222472FB_83fe3a1c.mp4
G01019,False,./BTS1.1/full/G01019/field/400m/wb/G01019_set1_stand_1636035981248_8ce9117b.mp4
G01019,False,./BTS1.1/full/G01019/field/100m/wb/G01019_set1_stand_Q6215-LE_ACCC8EEAB530_1b0e7640.mp4
G01020,False,./BTS1.1/full/G01020/field/100m/wb/G01020_set1_struct_DWC-MPTZ336XW_0007D81E134C_6fdb63f3.mp4
G01020,False,./BTS1.1/full/G01020/field/400m/wb/G01020_set1_rand_XNZ-6320_E43022247309_cc4dc3e7.mp4
G01020,False,./BTS1.1/full/G01020/field/400m/wb/G01020_set1_struct_XNZ-6320_E43022247309_0ea484f9.mp4
G01020,False,./BTS1.1/full/G01020/field/uav/wb/G01020_set1_struct_AnafiUSA_c518096d.MP4
G01020,False,./BTS1.1/full/G01020/field/100m/wb/G01020_set1_struct_DWC-MPTZ336XW_0007D81E134C_6fdb63f3.mp4
G01020,False,./BTS1.1/full/G01020/field/400m/wb/G01020_set1_struct_XNZ-6320_E43022247309_0ea484f9.mp4
G01020,False,./BTS1.1/full/G01020/field/uav/wb/G01020_set1_struct_AnafiUSA_c518096d.MP4
G01020,False,./BTS1.1/full/G01020/field/400m/face/G01020_set1_struct_1635880721086_c6d60f11.mp4
G01020,False,./BTS1.1/full/G01020/field/400m/face/G01020_set1_rand_1635880843549_c95b4f96.mp4
G01020,False,./BTS1.1/full/G01020/field/500m/wb/G01020_set1_rand_XNZ-6320_E430222472FB_92aacb06.mp4
G01020,False,./BTS1.1/full/G01020/field/400m/wb/G01020_set1_struct_XNZ-6320_E43022247309_0ea484f9.mp4
G01020,False,./BTS1.1/full/G01020/field/400m/face/G01020_set1_struct_1635880721086_c6d60f11.mp4
G01020,False,./BTS1.1/full/G01020/field/100m/wb/G01020_set1_struct_Q6215-LE_ACCC8EEAB530_dded0a8c.mp4
G01020,False,./BTS1.1/full/G01020/field/uav/wb/G01020_set1_struct_AnafiUSA_c518096d.MP4
G01020,False,./BTS1.1/full/G01020/field/400m/wb/G01020_set1_struct_XNZ-6320_E43022247309_0ea484f9.mp4
G01020,False,./BTS1.1/full/G01020/field/400m/face/G01020_set1_struct_1635880721086_c6d60f11.mp4
G01020,False,./BTS1.1/full/G01020/field/uav/wb/G01020_set1_struct_AnafiUSA_c518096d.MP4
G01020,False,./BTS1.1/full/G01020/field/100m/wb/G01020_set1_struct_DWC-MPTZ336XW_0007D81E134C_6fdb63f3.mp4
G01020,False,./BTS1.1/full/G01020/field/100m/wb/G01020_set1_struct_Q6215-LE_ACCC8EEAB530_dded0a8c.mp4
G01020,False,./BTS1.1/full/G01020/field/400m/wb/G01020_set1_struct_XNZ-6320_E43022247309_0ea484f9.mp4
G01020,False,./BTS1.1/full/G01020/field/400m/wb/G01020_set1_rand_XNZ-6320_E43022247309_cc4dc3e7.mp4
G01023,False,./BTS1.1/full/G01023/field/close_range/face/G01023_set1_stand_HDZP252DI_004084F09551_a73db1e9.mp4
G01023,False,./BTS1.1/full/G01023/field/100m/wb/G01023_set1_stand_DWC-MPTZ336XW_0007D81E134C_710d0370.mp4
G01023,False,./BTS1.1/full/G01023/field/close_range/face/G01023_set1_stand_HDZP252DI_004084F09551_a73db1e9.mp4
G01023,False,./BTS1.1/full/G01023/field/400m/wb/G01023_set1_stand_XNZ-6320_E43022247309_386b5af2.mp4
G01023,False,./BTS1.1/full/G01023/field/close_range/wb/G01023_set1_rand_HDZP252DI_004084F3B9C7_4bba11cb.mp4
G01023,False,./BTS1.1/full/G01023/field/500m/face/G01023_set1_stand_1636139846340_e579ddc7.mp4
G01023,False,./BTS1.1/full/G01023/field/400m/wb/G01023_set1_stand_XNZ-6320_E43022247309_386b5af2.mp4
G01023,False,./BTS1.1/full/G01023/field/500m/face/G01023_set1_rand_1636140098802_8e8bda93.mp4
G01023,False,./BTS1.1/full/G01023/field/400m/wb/G01023_set1_rand_1636140098845_265df2e7.mp4
G01023,False,./BTS1.1/full/G01023/field/400m/wb/G01023_set1_struct_1636139982577_58267cdd.mp4
G01023,False,./BTS1.1/full/G01023/field/close_range/wb/G01023_set1_struct_HDZP252DI_004084F3B9C7_43789e86.mp4
G01023,False,./BTS1.1/full/G01023/field/400m/wb/G01023_set1_struct_XNZ-6320_E43022247309_ce2b25d3.mp4
G01023,False,./BTS1.1/full/G01023/field/close_range/wb/G01023_set1_stand_HDZP252DI_004084F3B9C7_0b769415.mp4
G01023,False,./BTS1.1/full/G01023/field/close_range/wb/G01023_set1_stand_HDZP252DI_004084F3B9C7_0b769415.mp4
G01023,False,./BTS1.1/full/G01023/field/100m/wb/G01023_set1_stand_DWC-MPTZ336XW_0007D81E134C_710d0370.mp4
G01023,False,./BTS1.1/full/G01023/field/500m/face/G01023_set1_stand_1636139846340_e579ddc7.mp4
G01023,False,./BTS1.1/full/G01023/field/400m/wb/G01023_set1_stand_1636139846308_c4d3d56e.mp4
G01023,False,./BTS1.1/full/G01023/field/400m/wb/G01023_set1_stand_XNZ-6320_E43022247309_386b5af2.mp4
G01023,False,./BTS1.1/full/G01023/field/400m/wb/G01023_set1_struct_1636139982577_58267cdd.mp4
G01023,False,./BTS1.1/full/G01023/field/300m/face/G01023_set1_rand_1636140098806_94b12cf4.mp4
G01023,False,./BTS1.1/full/G01023/field/500m/wb/G01023_set1_stand_XNZ-6320_E430222472FB_0c1d5997.mp4
G01024,False,./BTS1.1/full/G01024/field/400m/wb/G01024_set1_struct_XNZ-6320_E43022247309_659f2531.mp4
G01024,False,./BTS1.1/full/G01024/field/100m/wb/G01024_set1_struct_DWC-MPTZ336XW_0007D81E134C_2b6faa74.mp4
G01024,False,./BTS1.1/full/G01024/field/close_range/wb/G01024_set1_stand_HDZP252DI_004084F3B9C7_2978d022.mp4
G01024,False,./BTS1.1/full/G01024/field/300m/wb/G01024_set1_stand_P5655-E_B8A44F0ABBF6_930ebe51.mp4
G01024,False,./BTS1.1/full/G01024/field/close_range/wb/G01024_set1_struct_DWC-MPTZ336XW_0007D81E1349_06fd5547.mp4
G01024,False,./BTS1.1/full/G01024/field/close_range/wb/G01024_set1_stand_HDZP252DI_004084F3B9C7_2978d022.mp4
G01024,False,./BTS1.1/full/G01024/field/100m/wb/G01024_set1_stand_Q6215-LE_ACCC8EEAB530_3ee5632a.mp4
G01024,False,./BTS1.1/full/G01024/field/100m/wb/G01024_set1_struct_Q6215-LE_ACCC8EEAB530_88b61e89.mp4
G01024,False,./BTS1.1/full/G01024/field/300m/wb/G01024_set1_stand_P5655-E_B8A44F0ABBF6_930ebe51.mp4
G01024,False,./BTS1.1/full/G01024/field/100m/wb/G01024_set1_struct_DWC-MPTZ336XW_0007D81E134C_2b6faa74.mp4
G01024,False,./BTS1.1/full/G01024/field/300m/wb/G01024_set1_struct_P5655-E_B8A44F0ABBF6_8a24b345.mp4
G01024,False,./BTS1.1/full/G01024/field/100m/wb/G01024_set1_stand_Q6215-LE_ACCC8EEAB530_3ee5632a.mp4
G01024,False,./BTS1.1/full/G01024/field/500m/wb/G01024_set1_stand_XNZ-6320_E430222472FB_d8b84b0d.mp4
G01024,False,./BTS1.1/full/G01024/field/100m/wb/G01024_set1_stand_DWC-MPTZ336XW_0007D81E134C_89aac26d.mp4
G01024,False,./BTS1.1/full/G01024/field/500m/wb/G01024_set1_struct_XNZ-6320_E430222472FB_5b693004.mp4
G01024,False,./BTS1.1/full/G01024/field/400m/wb/G01024_set1_stand_XNZ-6320_E43022247309_cdfc2b78.mp4
G01024,False,./BTS1.1/full/G01024/field/500m/wb/G01024_set1_struct_XNZ-6320_E430222472FB_5b693004.mp4
G01024,False,./BTS1.1/full/G01024/field/500m/wb/G01024_set1_struct_XNZ-6320_E430222472FB_5b693004.mp4
G01024,False,./BTS1.1/full/G01024/field/close_range/wb/G01024_set1_struct_DWC-MPTZ336XW_0007D81E1349_06fd5547.mp4
G01024,False,./BTS1.1/full/G01024/field/400m/wb/G01024_set1_struct_XNZ-6320_E43022247309_659f2531.mp4
G01024,False,./BTS1.1/full/G01024/field/100m/wb/G01024_set1_stand_Q6215-LE_ACCC8EEAB530_3ee5632a.mp4
G01026,False,./BTS1.1/full/G01026/field/500m/face/G01026_set1_stand_1636138425636_9379be9b.mp4
G01026,False,./BTS1.1/full/G01026/field/400m/wb/G01026_set1_struct_1636138560961_c99722e3.mp4
G01026,False,./BTS1.1/full/G01026/field/300m/wb/G01026_set1_stand_P5655-E_B8A44F0ABBF6_4ea89a84.mp4
G01026,False,./BTS1.1/full/G01026/field/300m/wb/G01026_set1_stand_P5655-E_B8A44F0ABBF6_4ea89a84.mp4
G01026,False,./BTS1.1/full/G01026/field/100m/wb/G01026_set1_struct_Q6215-LE_ACCC8EEAB530_7ee5a6d5.mp4
G01026,False,./BTS1.1/full/G01026/field/300m/wb/G01026_set1_stand_P5655-E_B8A44F0ABBF6_4ea89a84.mp4
G01026,False,./BTS1.1/full/G01026/field/500m/face/G01026_set1_stand_1636138425636_9379be9b.mp4
G01026,False,./BTS1.1/full/G01026/field/100m/wb/G01026_set1_stand_DWC-MPTZ336XW_0007D81E134C_fe5c5178.mp4
G01026,False,./BTS1.1/full/G01026/field/close_range/wb/G01026_set1_stand_HDZP252DI_004084F3B9C7_ebfda994.mp4
G01026,False,./BTS1.1/full/G01026/field/300m/wb/G01026_set1_rand_P5655-E_B8A44F0ABBF6_bef05d6f.mp4
G01026,False,./BTS1.1/full/G01026/field/400m/wb/G01026_set1_rand_1636138667691_338f5059.mp4
G01026,False,./BTS1.1/full/G01026/field/500m/face/G01026_set1_stand_1636138425636_9379be9b.mp4
G01026,False,./BTS1.1/full/G01026/field/400m/wb/G01026_set1_stand_XNZ-6320_E43022247309_b0a04f83.mp4
G01026,False,./BTS1.1/full/G01026/field/300m/face/G01026_set1_rand_1636138667744_91259c29.mp4
G01026,False,./BTS1.1/full/G01026/field/400m/wb/G01026_set1_struct_XNZ-6320_E43022247309_8fabab91.mp4
G01026,False,./BTS1.1/full/G01026/field/close_range/wb/G01026_set1_struct_HDZP252DI_004084F3B9C7_3a691379.mp4
G01026,False,./BTS1.1/full/G01026/field/close_range/face/G01026_set1_stand_HDZP252DI_004084F09551_2addc825.mp4
G01026,False,./BTS1.1/full/G01026/field/close_range/wb/G01026_set1_struct_HDZP252DI_004084F3B9C7_3a691379.mp4
G01026,False,./BTS1.1/full/G01026/field/400m/wb/G01026_set1_struct_XNZ-6320_E43022247309_8fabab91.mp4
G01026,False,./BTS1.1/full/G01026/field/400m/wb/G01026_set1_stand_XNZ-6320_E43022247309_b0a04f83.mp4
G01026,False,./BTS1.1/full/G01026/field/400m/wb/G01026_set1_rand_XNZ-6320_E43022247309_07399a7e.mp4
G01029,False,./BTS1.1/full/G01029/field/close_range/wb/G01029_set1_stand_HDZP252DI_004084F3B9C7_fc515b04.mp4
G01029,False,./BTS1.1/full/G01029/field/500m/wb/G01029_set1_stand_XNZ-6320_E430222472FB_8d9fcae8.mp4
G01029,False,./BTS1.1/full/G01029/field/100m/wb/G01029_set1_rand_DWC-MPTZ336XW_0007D81E134C_960cdac5.mp4
G01029,False,./BTS1.1/full/G01029/field/uav/wb/G01029_set1_struct_AnafiUSA_d44e81ba.MP4
G01029,False,./BTS1.1/full/G01029/field/100m/wb/G01029_set1_stand_DWC-MPTZ336XW_0007D81E134C_c075d529.mp4
G01029,False,./BTS1.1/full/G01029/field/uav/wb/G01029_set1_struct_AnafiUSA_d44e81ba.MP4
G01029,False,./BTS1.1/full/G01029/field/close_range/face/G01029_set1_stand_HDZP252DI_004084F09551_6a595954.mp4
G01029,False,./BTS1.1/full/G01029/field/close_range/wb/G01029_set1_struct_DWC-MPTZ336XW_0007D81E1349_ac5a6528.mp4
G01029,False,./BTS1.1/full/G01029/field/close_range/wb/G01029_set1_rand_HDZP252DI_004084F3B9C7_6bb3806b.mp4
G01029,False,./BTS1.1/full/G01029/field/close_range/wb/G01029_set1_stand_DWC-MPTZ336XW_0007D81E1349_ae0d4764.mp4
G01029,False,./BTS1.1/full/G01029/field/close_range/wb/G01029_set1_stand_DWC-MPTZ336XW_0007D81E1349_ae0d4764.mp4
G01029,False,./BTS1.1/full/G01029/field/500m/wb/G01029_set1_rand_XNZ-6320_E430222472FB_46d458e9.mp4
G01029,False,./BTS1.1/full/G01029/field/500m/wb/G01029_set1_rand_XNZ-6320_E430222472FB_46d458e9.mp4
G01029,False,./BTS1.1/full/G01029/field/uav/wb/G01029_set1_struct_AnafiUSA_d44e81ba.MP4
G01029,False,./BTS1.1/full/G01029/field/500m/wb/G01029_set1_rand_XNZ-6320_E430222472FB_46d458e9.mp4
G01029,False,./BTS1.1/full/G01029/field/close_range/face/G01029_set1_stand_HDZP252DI_004084F09551_6a595954.mp4
G01029,False,./BTS1.1/full/G01029/field/100m/wb/G01029_set1_stand_Q6215-LE_ACCC8EEAB530_1eb61305.mp4
G01029,False,./BTS1.1/full/G01029/field/close_range/wb/G01029_set1_stand_DWC-MPTZ336XW_0007D81E1349_ae0d4764.mp4
G01029,False,./BTS1.1/full/G01029/field/close_range/wb/G01029_set1_stand_DWC-MPTZ336XW_0007D81E1349_ae0d4764.mp4
G01029,False,./BTS1.1/full/G01029/field/close_range/face/G01029_set1_stand_HDZP252DI_004084F09551_6a595954.mp4
G01029,False,./BTS1.1/full/G01029/field/close_range/wb/G01029_set1_struct_HDZP252DI_004084F3B9C7_ecafac2c.mp4
G01036,False,./BTS1.1/full/G01036/field/400m/face/G01036_set1_stand_1635869097807_ed52607f.mp4
G01036,False,./BTS1.1/full/G01036/field/400m/face/G01036_set1_struct_1635869231606_ff51a201.mp4
G01036,False,./BTS1.1/full/G01036/field/100m/wb/G01036_set1_struct_Q6215-LE_ACCC8EEAB530_6dbe23b9.mp4
G01036,False,./BTS1.1/full/G01036/field/100m/wb/G01036_set1_struct_Q6215-LE_ACCC8EEAB530_6dbe23b9.mp4
G01036,False,./BTS1.1/full/G01036/field/100m/wb/G01036_set1_struct_Q6215-LE_ACCC8EEAB530_6dbe23b9.mp4
G01036,False,./BTS1.1/full/G01036/field/400m/wb/G01036_set1_stand_XNZ-6320_E43022247309_3cf83ac3.mp4
G01036,False,./BTS1.1/full/G01036/field/400m/face/G01036_set1_rand_1635869334470_138cbfd3.mp4
G01036,False,./BTS1.1/full/G01036/field/400m/wb/G01036_set1_rand_XNZ-6320_E43022247309_2167f1f7.mp4
G01036,False,./BTS1.1/full/G01036/field/100m/wb/G01036_set1_rand_DWC-MPTZ336XW_0007D81E134C_8e1c7d1f.mp4
G01036,False,./BTS1.1/full/G01036/field/100m/wb/G01036_set1_struct_Q6215-LE_ACCC8EEAB530_6dbe23b9.mp4
G01036,False,./BTS1.1/full/G01036/field/400m/face/G01036_set1_rand_1635869334470_138cbfd3.mp4
G01036,False,./BTS1.1/full/G01036/field/400m/face/G01036_set1_struct_1635869231606_ff51a201.mp4
G01036,False,./BTS1.1/full/G01036/field/400m/wb/G01036_set1_stand_XNZ-6320_E43022247309_3cf83ac3.mp4
G01036,False,./BTS1.1/full/G01036/field/400m/face/G01036_set1_stand_1635869097807_ed52607f.mp4
G01036,False,./BTS1.1/full/G01036/field/100m/wb/G01036_set1_struct_DWC-MPTZ336XW_0007D81E134C_c7a865cd.mp4
G01036,False,./BTS1.1/full/G01036/field/400m/face/G01036_set1_struct_1635869231606_ff51a201.mp4
G01036,False,./BTS1.1/full/G01036/field/100m/wb/G01036_set1_struct_DWC-MPTZ336XW_0007D81E134C_c7a865cd.mp4
G01036,False,./BTS1.1/full/G01036/field/100m/wb/G01036_set1_struct_Q6215-LE_ACCC8EEAB530_6dbe23b9.mp4
G01036,False,./BTS1.1/full/G01036/field/400m/wb/G01036_set1_rand_XNZ-6320_E43022247309_2167f1f7.mp4
G01036,False,./BTS1.1/full/G01036/field/100m/wb/G01036_set1_stand_DWC-MPTZ336XW_0007D81E134C_92aa75cd.mp4
G01036,False,./BTS1.1/full/G01036/field/100m/wb/G01036_set1_struct_DWC-MPTZ336XW_0007D81E134C_c7a865cd.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/wb/G01043_set1_rand_HDZP252DI_004084F3B9C7_bd0b2ebd.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/face/G01043_set1_stand_HDZP252DI_004084F09551_3edf48ef.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/wb/G01043_set1_stand_DWC-MPTZ336XW_0007D81E1349_5e67ee19.mp4
G01043,False,./BTS1.1/full/G01043/field/100m/wb/G01043_set1_stand_Q6215-LE_ACCC8EEAB530_3d7f21a4.mp4
G01043,False,./BTS1.1/full/G01043/field/100m/wb/G01043_set1_stand_DWC-MPTZ336XW_0007D81E134C_38f5b9f1.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/wb/G01043_set1_stand_HDZP252DI_004084F3B9C7_b78594cf.mp4
G01043,False,./BTS1.1/full/G01043/field/uav/wb/G01043_set1_struct_AnafiUSA_2912afc3.MP4
G01043,False,./BTS1.1/full/G01043/field/close_range/wb/G01043_set1_struct_HDZP252DI_004084F3B9C7_ca161e31.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/wb/G01043_set1_struct_HDZP252DI_004084F3B9C7_ca161e31.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/wb/G01043_set1_stand_HDZP252DI_004084F3B9C7_b78594cf.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/wb/G01043_set1_rand_HDZP252DI_004084F3B9C7_bd0b2ebd.mp4
G01043,False,./BTS1.1/full/G01043/field/100m/wb/G01043_set1_struct_DWC-MPTZ336XW_0007D81E134C_aa054720.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/wb/G01043_set1_struct_HDZP252DI_004084F3B9C7_ca161e31.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/wb/G01043_set1_struct_HDZP252DI_004084F3B9C7_ca161e31.mp4
G01043,False,./BTS1.1/full/G01043/field/100m/wb/G01043_set1_struct_DWC-MPTZ336XW_0007D81E134C_aa054720.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/face/G01043_set1_stand_HDZP252DI_004084F09551_3edf48ef.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/wb/G01043_set1_stand_HDZP252DI_004084F3B9C7_b78594cf.mp4
G01043,False,./BTS1.1/full/G01043/field/100m/wb/G01043_set1_stand_DWC-MPTZ336XW_0007D81E134C_38f5b9f1.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/wb/G01043_set1_struct_DWC-MPTZ336XW_0007D81E1349_91dd3a91.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/face/G01043_set1_stand_HDZP252DI_004084F09551_3edf48ef.mp4
G01043,False,./BTS1.1/full/G01043/field/close_range/wb/G01043_set1_struct_DWC-MPTZ336XW_0007D81E1349_91dd3a91.mp4
G01062,False,./BTS1.1/full/G01062/field/100m/wb/G01062_set1_struct_DWC-MPTZ336XW_0007D81E134C_c2736281.mp4
G01062,False,./BTS1.1/full/G01062/field/400m/face/G01062_set1_rand_1635884221726_0ef6b489.mp4
G01062,False,./BTS1.1/full/G01062/field/100m/wb/G01062_set1_struct_Q6215-LE_ACCC8EEAB530_e6f8c0d8.mp4
